distribution,x_axis_value,mu,case,entity_id
Normal,23,0.9339999999999999,Worst,26388279067560
Normal,23,0.9514999999999999,Average,26388279067560
Normal,24,0.9360000000000002,Worst,26388279067560
Normal,24,0.9520000000000002,Average,26388279067560
Normal,25,0.9385,Worst,26388279067560
Normal,25,0.9704999999999998,Average,26388279067560
Normal,26,0.9365,Worst,26388279067560
Normal,26,0.9584999999999999,Average,26388279067560
Normal,27,0.9385,Worst,26388279067560
Normal,27,0.9650000000000001,Average,26388279067560
Normal,28,0.9279999999999999,Worst,26388279067560
Normal,28,0.9649999999999999,Average,26388279067560
Normal,29,0.9440000000000002,Worst,26388279067560
Normal,29,0.9560000000000001,Average,26388279067560
Normal,30,0.9475,Worst,26388279067560
Normal,30,0.968,Average,26388279067560
Normal,1,0.0,Worst,10995116278652
Normal,1,0.0,Average,10995116278652
Normal,2,0.5105000000000001,Worst,10995116278652
Normal,2,0.5035,Average,10995116278652
Normal,3,0.485,Worst,10995116278652
Normal,3,0.655,Average,10995116278652
Normal,4,0.6455,Worst,10995116278652
Normal,4,0.7150000000000001,Average,10995116278652
Normal,5,0.6675000000000001,Worst,10995116278652
Normal,5,0.8095000000000001,Average,10995116278652
Normal,6,0.7320000000000001,Worst,10995116278652
Normal,6,0.8069999999999998,Average,10995116278652
Normal,7,0.7590000000000001,Worst,10995116278652
Normal,7,0.869,Average,10995116278652
Normal,8,0.7965000000000001,Worst,10995116278652
Normal,8,0.8759999999999998,Average,10995116278652
Normal,9,0.7969999999999999,Worst,10995116278652
Normal,9,0.873,Average,10995116278652
Normal,10,0.8425,Worst,10995116278652
Normal,10,0.8909999999999998,Average,10995116278652
Normal,11,0.8460000000000001,Worst,10995116278652
Normal,11,0.8995000000000001,Average,10995116278652
Normal,12,0.853,Worst,10995116278652
Normal,12,0.9120000000000003,Average,10995116278652
Normal,13,0.868,Worst,10995116278652
Normal,13,0.9375,Average,10995116278652
Normal,14,0.8875,Worst,10995116278652
Normal,14,0.9415000000000001,Average,10995116278652
Normal,15,0.8755,Worst,10995116278652
Normal,15,0.9525,Average,10995116278652
Normal,16,0.8930000000000001,Worst,10995116278652
Normal,16,0.9405000000000001,Average,10995116278652
Normal,17,0.9055,Worst,10995116278652
Normal,17,0.937,Average,10995116278652
Normal,18,0.9109999999999999,Worst,10995116278652
Normal,18,0.9390000000000001,Average,10995116278652
Normal,19,0.925,Worst,10995116278652
Normal,19,0.9410000000000001,Average,10995116278652
Normal,20,0.907,Worst,10995116278652
Normal,20,0.942,Average,10995116278652
Normal,21,0.922,Worst,10995116278652
Normal,21,0.9674999999999999,Average,10995116278652
Normal,22,0.9315000000000001,Worst,10995116278652
Normal,22,0.9639999999999999,Average,10995116278652
Normal,23,0.9269999999999999,Worst,10995116278652
Normal,23,0.9624999999999998,Average,10995116278652
Normal,24,0.9200000000000002,Worst,10995116278652
Normal,24,0.9635,Average,10995116278652
Normal,25,0.9270000000000002,Worst,10995116278652
Normal,25,0.9720000000000001,Average,10995116278652
Normal,26,0.9359999999999999,Worst,10995116278652
Normal,26,0.9589999999999999,Average,10995116278652
Normal,27,0.9270000000000002,Worst,10995116278652
Normal,27,0.9695,Average,10995116278652
Normal,28,0.9439999999999997,Worst,10995116278652
Normal,28,0.9630000000000001,Average,10995116278652
Normal,29,0.9424999999999999,Worst,10995116278652
Normal,29,0.9620000000000001,Average,10995116278652
Normal,30,0.946,Worst,10995116278652
Normal,30,0.9560000000000001,Average,10995116278652
Normal,1,0.161,Worst,870
Normal,1,0.458,Average,870
Normal,2,0.42200000000000004,Worst,870
Normal,2,0.6415,Average,870
Normal,3,0.559,Worst,870
Normal,3,0.7375,Average,870
Normal,4,0.645,Worst,870
Normal,4,0.8194999999999999,Average,870
Normal,5,0.6914999999999999,Worst,870
Normal,5,0.7995,Average,870
Normal,6,0.7404999999999999,Worst,870
Normal,6,0.8244999999999999,Average,870
Normal,7,0.7885000000000001,Worst,870
Normal,7,0.8520000000000001,Average,870
Normal,8,0.8100000000000002,Worst,870
Normal,8,0.882,Average,870
Normal,9,0.8195,Worst,870
Normal,9,0.916,Average,870
Normal,10,0.8370000000000001,Worst,870
Normal,10,0.8815000000000002,Average,870
Normal,11,0.8445,Worst,870
Normal,11,0.9400000000000001,Average,870
Normal,12,0.8619999999999999,Worst,870
Normal,12,0.9349999999999999,Average,870
Normal,13,0.8710000000000001,Worst,870
Normal,13,0.9345000000000001,Average,870
Normal,14,0.8885,Worst,870
Normal,14,0.9269999999999999,Average,870
Normal,15,0.8945000000000001,Worst,870
Normal,15,0.9285,Average,870
Normal,16,0.9035,Worst,870
Normal,16,0.9275,Average,870
Normal,17,0.9005000000000001,Worst,870
Normal,17,0.951,Average,870
Normal,18,0.9065,Worst,870
Normal,18,0.952,Average,870
Normal,19,0.9195,Worst,870
Normal,19,0.9355,Average,870
Normal,20,0.9145,Worst,870
Normal,20,0.9465,Average,870
Normal,21,0.9285,Worst,870
Normal,21,0.954,Average,870
Normal,22,0.9305,Worst,870
Normal,22,0.9570000000000001,Average,870
Normal,23,0.9260000000000002,Worst,870
Normal,23,0.9700000000000001,Average,870
Normal,24,0.932,Worst,870
Normal,24,0.95,Average,870
Normal,25,0.929,Worst,870
Normal,25,0.9614999999999998,Average,870
Normal,26,0.9375,Worst,870
Normal,26,0.9595,Average,870
Normal,27,0.9465,Worst,870
Normal,27,0.9610000000000001,Average,870
Normal,28,0.9454999999999998,Worst,870
Normal,28,0.967,Average,870
Normal,29,0.943,Worst,870
Normal,29,0.952,Average,870
Normal,30,0.9470000000000001,Worst,870
Normal,30,0.9650000000000001,Average,870
Normal,1,0.177,Worst,15393162789933
Normal,1,0.4185,Average,15393162789933
Normal,2,0.3989999999999999,Worst,15393162789933
Normal,2,0.49349999999999994,Average,15393162789933
Normal,3,0.5465,Worst,15393162789933
Normal,3,0.691,Average,15393162789933
Normal,4,0.6545,Worst,15393162789933
Normal,4,0.7464999999999999,Average,15393162789933
Normal,5,0.6965,Worst,15393162789933
Normal,5,0.8154999999999999,Average,15393162789933
Normal,6,0.7540000000000001,Worst,15393162789933
Normal,6,0.866,Average,15393162789933
Normal,7,0.7765,Worst,15393162789933
Normal,7,0.8855000000000001,Average,15393162789933
Normal,8,0.8135,Worst,15393162789933
Normal,8,0.8775000000000001,Average,15393162789933
Normal,9,0.8079999999999998,Worst,15393162789933
Normal,9,0.9085000000000001,Average,15393162789933
Normal,10,0.8365,Worst,15393162789933
Normal,10,0.914,Average,15393162789933
Normal,11,0.8634999999999999,Worst,15393162789933
Normal,11,0.9254999999999999,Average,15393162789933
Normal,12,0.876,Worst,15393162789933
Normal,12,0.932,Average,15393162789933
Normal,13,0.874,Worst,15393162789933
Normal,13,0.922,Average,15393162789933
Normal,14,0.893,Worst,15393162789933
Normal,14,0.9460000000000001,Average,15393162789933
Normal,15,0.9055000000000002,Worst,15393162789933
Normal,15,0.9305,Average,15393162789933
Normal,16,0.9049999999999999,Worst,15393162789933
Normal,16,0.95,Average,15393162789933
Normal,17,0.899,Worst,15393162789933
Normal,17,0.9265000000000001,Average,15393162789933
Normal,18,0.9135,Worst,15393162789933
Normal,18,0.943,Average,15393162789933
Normal,19,0.9184999999999999,Worst,15393162789933
Normal,19,0.9480000000000001,Average,15393162789933
Normal,20,0.922,Worst,15393162789933
Normal,20,0.942,Average,15393162789933
Normal,21,0.9245000000000001,Worst,15393162789933
Normal,21,0.953,Average,15393162789933
Normal,22,0.93,Worst,15393162789933
Normal,22,0.9610000000000001,Average,15393162789933
Normal,23,0.9339999999999999,Worst,15393162789933
Normal,23,0.9564999999999998,Average,15393162789933
Normal,24,0.9275000000000002,Worst,15393162789933
Normal,24,0.9514999999999999,Average,15393162789933
Normal,25,0.933,Worst,15393162789933
Normal,25,0.9549999999999998,Average,15393162789933
Normal,26,0.9345000000000001,Worst,15393162789933
Normal,26,0.962,Average,15393162789933
Normal,27,0.9444999999999999,Worst,15393162789933
Normal,27,0.9735000000000001,Average,15393162789933
Normal,28,0.9410000000000001,Worst,15393162789933
Normal,28,0.9639999999999999,Average,15393162789933
Normal,29,0.9435,Worst,15393162789933
Normal,29,0.978,Average,15393162789933
Normal,30,0.9369999999999999,Worst,15393162789933
Normal,30,0.978,Average,15393162789933
Normal,1,0.0,Worst,10995116278647
Normal,1,0.0,Average,10995116278647
Normal,2,0.501,Worst,10995116278647
Normal,2,0.4885,Average,10995116278647
Normal,3,0.49949999999999994,Worst,10995116278647
Normal,3,0.6540000000000001,Average,10995116278647
Normal,4,0.6424999999999998,Worst,10995116278647
Normal,4,0.8264999999999999,Average,10995116278647
Normal,5,0.6585000000000001,Worst,10995116278647
Normal,5,0.8115,Average,10995116278647
Normal,6,0.7505,Worst,10995116278647
Normal,6,0.85,Average,10995116278647
Normal,7,0.7470000000000001,Worst,10995116278647
Normal,7,0.857,Average,10995116278647
Normal,8,0.7990000000000002,Worst,10995116278647
Normal,8,0.876,Average,10995116278647
Normal,9,0.8164999999999999,Worst,10995116278647
Normal,9,0.9190000000000002,Average,10995116278647
Normal,10,0.8475000000000001,Worst,10995116278647
Normal,10,0.8899999999999999,Average,10995116278647
Normal,11,0.8525,Worst,10995116278647
Normal,11,0.9295,Average,10995116278647
Normal,12,0.859,Worst,10995116278647
Normal,12,0.916,Average,10995116278647
Normal,13,0.8655000000000002,Worst,10995116278647
Normal,13,0.9225,Average,10995116278647
Normal,14,0.889,Worst,10995116278647
Normal,14,0.9109999999999999,Average,10995116278647
Normal,15,0.8985,Worst,10995116278647
Normal,15,0.9305,Average,10995116278647
Normal,16,0.9055,Worst,10995116278647
Normal,16,0.9410000000000001,Average,10995116278647
Normal,17,0.9,Worst,10995116278647
Normal,17,0.931,Average,10995116278647
Normal,18,0.9135,Worst,10995116278647
Normal,18,0.9295000000000002,Average,10995116278647
Normal,19,0.9165000000000001,Worst,10995116278647
Normal,19,0.9605,Average,10995116278647
Normal,20,0.9195,Worst,10995116278647
Normal,20,0.9560000000000001,Average,10995116278647
Normal,21,0.921,Worst,10995116278647
Normal,21,0.95,Average,10995116278647
Normal,22,0.9385000000000001,Worst,10995116278647
Normal,22,0.9555,Average,10995116278647
Normal,23,0.929,Worst,10995116278647
Normal,23,0.9615,Average,10995116278647
Normal,24,0.925,Worst,10995116278647
Normal,24,0.9575000000000001,Average,10995116278647
Normal,25,0.9215,Worst,10995116278647
Normal,25,0.9525,Average,10995116278647
Normal,26,0.9335000000000001,Worst,10995116278647
Normal,26,0.954,Average,10995116278647
Normal,27,0.9394999999999998,Worst,10995116278647
Normal,27,0.9724999999999999,Average,10995116278647
Normal,28,0.9474999999999998,Worst,10995116278647
Normal,28,0.9650000000000001,Average,10995116278647
Normal,29,0.9400000000000001,Worst,10995116278647
Normal,29,0.9664999999999999,Average,10995116278647
Normal,30,0.9550000000000001,Worst,10995116278647
Normal,30,0.9719999999999999,Average,10995116278647
Normal,1,0.231,Worst,19791209301529
Normal,1,0.2375,Average,19791209301529
Normal,2,0.442,Worst,19791209301529
Normal,2,0.6345000000000001,Average,19791209301529
Normal,3,0.5509999999999999,Worst,19791209301529
Normal,3,0.6719999999999999,Average,19791209301529
Normal,4,0.647,Worst,19791209301529
Normal,4,0.7739999999999999,Average,19791209301529
Normal,5,0.6960000000000001,Worst,19791209301529
Normal,5,0.8505,Average,19791209301529
Normal,6,0.756,Worst,19791209301529
Normal,6,0.8594999999999999,Average,19791209301529
Normal,7,0.7855000000000001,Worst,19791209301529
Normal,7,0.8185,Average,19791209301529
Normal,8,0.8019999999999999,Worst,19791209301529
Normal,8,0.8775000000000001,Average,19791209301529
Normal,9,0.8264999999999999,Worst,19791209301529
Normal,9,0.8809999999999999,Average,19791209301529
Normal,10,0.842,Worst,19791209301529
Normal,10,0.9024999999999999,Average,19791209301529
Normal,11,0.8560000000000001,Worst,19791209301529
Normal,11,0.8975,Average,19791209301529
Normal,12,0.8655000000000002,Worst,19791209301529
Normal,12,0.9400000000000001,Average,19791209301529
Normal,13,0.8805,Worst,19791209301529
Normal,13,0.9184999999999999,Average,19791209301529
Normal,14,0.885,Worst,19791209301529
Normal,14,0.9125,Average,19791209301529
Normal,15,0.882,Worst,19791209301529
Normal,15,0.9294999999999998,Average,19791209301529
Normal,16,0.8940000000000001,Worst,19791209301529
Normal,16,0.9244999999999999,Average,19791209301529
Normal,17,0.907,Worst,19791209301529
Normal,17,0.9505000000000001,Average,19791209301529
Normal,18,0.8985,Worst,19791209301529
Normal,18,0.951,Average,19791209301529
Normal,19,0.917,Worst,19791209301529
Normal,19,0.9364999999999999,Average,19791209301529
Normal,20,0.9205,Worst,19791209301529
Normal,20,0.9605,Average,19791209301529
Normal,21,0.9289999999999999,Worst,19791209301529
Normal,21,0.9574999999999999,Average,19791209301529
Normal,22,0.917,Worst,19791209301529
Normal,22,0.9594999999999999,Average,19791209301529
Normal,23,0.9309999999999998,Worst,19791209301529
Normal,23,0.9455,Average,19791209301529
Normal,24,0.9375,Worst,19791209301529
Normal,24,0.9550000000000001,Average,19791209301529
Normal,25,0.9265000000000001,Worst,19791209301529
Normal,25,0.9584999999999999,Average,19791209301529
Normal,26,0.933,Worst,19791209301529
Normal,26,0.9674999999999999,Average,19791209301529
Normal,27,0.9390000000000001,Worst,19791209301529
Normal,27,0.9674999999999999,Average,19791209301529
Normal,28,0.9399999999999998,Worst,19791209301529
Normal,28,0.9734999999999999,Average,19791209301529
Normal,29,0.9549999999999998,Worst,19791209301529
Normal,29,0.9575000000000001,Average,19791209301529
Normal,30,0.944,Worst,19791209301529
Normal,30,0.9595,Average,19791209301529
Normal,1,0.19099999999999998,Worst,8796093023493
Normal,1,0.3615,Average,8796093023493
Normal,2,0.40700000000000003,Worst,8796093023493
Normal,2,0.718,Average,8796093023493
Normal,3,0.5509999999999999,Worst,8796093023493
Normal,3,0.7525,Average,8796093023493
Normal,4,0.66,Worst,8796093023493
Normal,4,0.828,Average,8796093023493
Normal,5,0.7135,Worst,8796093023493
Normal,5,0.8324999999999999,Average,8796093023493
Normal,6,0.7595000000000001,Worst,8796093023493
Normal,6,0.829,Average,8796093023493
Normal,7,0.788,Worst,8796093023493
Normal,7,0.8460000000000001,Average,8796093023493
Normal,8,0.8015000000000001,Worst,8796093023493
Normal,8,0.9129999999999999,Average,8796093023493
Normal,9,0.8469999999999999,Worst,8796093023493
Normal,9,0.8915000000000001,Average,8796093023493
Normal,10,0.8539999999999999,Worst,8796093023493
Normal,10,0.8995000000000001,Average,8796093023493
Normal,11,0.8625,Worst,8796093023493
Normal,11,0.9175000000000001,Average,8796093023493
Normal,12,0.8744999999999999,Worst,8796093023493
Normal,12,0.925,Average,8796093023493
Normal,13,0.8625,Worst,8796093023493
Normal,13,0.9324999999999999,Average,8796093023493
Normal,14,0.8815,Worst,8796093023493
Normal,14,0.9200000000000002,Average,8796093023493
Normal,15,0.8879999999999999,Worst,8796093023493
Normal,15,0.9479999999999998,Average,8796093023493
Normal,16,0.9129999999999999,Worst,8796093023493
Normal,16,0.9364999999999999,Average,8796093023493
Normal,17,0.9015000000000001,Worst,8796093023493
Normal,17,0.945,Average,8796093023493
Normal,18,0.916,Worst,8796093023493
Normal,18,0.9460000000000001,Average,8796093023493
Normal,19,0.9040000000000001,Worst,8796093023493
Normal,19,0.946,Average,8796093023493
Normal,20,0.923,Worst,8796093023493
Normal,20,0.9424999999999999,Average,8796093023493
Normal,21,0.925,Worst,8796093023493
Normal,21,0.9415000000000001,Average,8796093023493
Normal,22,0.9275000000000002,Worst,8796093023493
Normal,22,0.95,Average,8796093023493
Normal,23,0.9269999999999999,Worst,8796093023493
Normal,23,0.9695,Average,8796093023493
Normal,24,0.9315,Worst,8796093023493
Normal,24,0.961,Average,8796093023493
Normal,25,0.9264999999999999,Worst,8796093023493
Normal,25,0.9685,Average,8796093023493
Normal,26,0.9390000000000001,Worst,8796093023493
Normal,26,0.9720000000000001,Average,8796093023493
Normal,27,0.9335000000000001,Worst,8796093023493
Normal,27,0.9625,Average,8796093023493
Normal,28,0.9445,Worst,8796093023493
Normal,28,0.9799999999999999,Average,8796093023493
Normal,29,0.942,Worst,8796093023493
Normal,29,0.9574999999999999,Average,8796093023493
Normal,30,0.9425000000000001,Worst,8796093023493
Normal,30,0.9660000000000002,Average,8796093023493
Normal,1,0.1105,Worst,1131
Normal,1,0.3175,Average,1131
Normal,2,0.39449999999999996,Worst,1131
Normal,2,0.5944999999999999,Average,1131
Normal,3,0.5325,Worst,1131
Normal,3,0.75,Average,1131
Normal,4,0.6625000000000002,Worst,1131
Normal,4,0.771,Average,1131
Normal,5,0.6950000000000001,Worst,1131
Normal,5,0.8309999999999998,Average,1131
Normal,6,0.7390000000000001,Worst,1131
Normal,6,0.9000000000000001,Average,1131
Normal,7,0.7655,Worst,1131
Normal,7,0.875,Average,1131
Normal,8,0.7940000000000002,Worst,1131
Normal,8,0.8365,Average,1131
Normal,9,0.8205000000000002,Worst,1131
Normal,9,0.909,Average,1131
Normal,10,0.8459999999999999,Worst,1131
Normal,10,0.916,Average,1131
Normal,11,0.8545,Worst,1131
Normal,11,0.9285,Average,1131
Normal,12,0.867,Worst,1131
Normal,12,0.9514999999999999,Average,1131
Normal,13,0.8685,Worst,1131
Normal,13,0.9254999999999999,Average,1131
Normal,14,0.8950000000000001,Worst,1131
Normal,14,0.9244999999999999,Average,1131
Normal,15,0.892,Worst,1131
Normal,15,0.9339999999999999,Average,1131
Normal,16,0.9065000000000001,Worst,1131
Normal,16,0.9200000000000002,Average,1131
Normal,17,0.9125,Worst,1131
Normal,17,0.937,Average,1131
Normal,18,0.899,Worst,1131
Normal,18,0.95,Average,1131
Normal,19,0.9160000000000001,Worst,1131
Normal,19,0.9455000000000002,Average,1131
Normal,20,0.9170000000000001,Worst,1131
Normal,20,0.9620000000000001,Average,1131
Normal,21,0.913,Worst,1131
Normal,21,0.932,Average,1131
Normal,22,0.9255000000000001,Worst,1131
Normal,22,0.9465,Average,1131
Normal,23,0.9259999999999999,Worst,1131
Normal,23,0.9624999999999998,Average,1131
Normal,24,0.932,Worst,1131
Normal,24,0.9639999999999999,Average,1131
Normal,25,0.944,Worst,1131
Normal,25,0.977,Average,1131
Normal,26,0.942,Worst,1131
Normal,26,0.9535,Average,1131
Normal,27,0.9350000000000002,Worst,1131
Normal,27,0.9715,Average,1131
Normal,28,0.9444999999999999,Worst,1131
Normal,28,0.9540000000000001,Average,1131
Normal,29,0.9475,Worst,1131
Normal,29,0.969,Average,1131
Normal,30,0.9450000000000001,Worst,1131
Normal,30,0.9730000000000001,Average,1131
Normal,1,0.253,Worst,32985348833548
Normal,1,0.2545,Average,32985348833548
Normal,2,0.41,Worst,32985348833548
Normal,2,0.6265,Average,32985348833548
Normal,3,0.5515,Worst,32985348833548
Normal,3,0.6645000000000001,Average,32985348833548
Normal,4,0.613,Worst,32985348833548
Normal,4,0.717,Average,32985348833548
Normal,5,0.7015,Worst,32985348833548
Normal,5,0.805,Average,32985348833548
Normal,6,0.742,Worst,32985348833548
Normal,6,0.8325000000000001,Average,32985348833548
Normal,7,0.7745,Worst,32985348833548
Normal,7,0.8385,Average,32985348833548
Normal,8,0.8055,Worst,32985348833548
Normal,8,0.8439999999999998,Average,32985348833548
Normal,9,0.8175000000000001,Worst,32985348833548
Normal,9,0.8989999999999998,Average,32985348833548
Normal,10,0.844,Worst,32985348833548
Normal,10,0.8789999999999999,Average,32985348833548
Normal,11,0.8560000000000001,Worst,32985348833548
Normal,11,0.8975,Average,32985348833548
Normal,12,0.8605,Worst,32985348833548
Normal,12,0.9229999999999998,Average,32985348833548
Normal,13,0.8640000000000001,Worst,32985348833548
Normal,13,0.9244999999999999,Average,32985348833548
Normal,14,0.8899999999999999,Worst,32985348833548
Normal,14,0.9129999999999999,Average,32985348833548
Normal,15,0.8985000000000001,Worst,32985348833548
Normal,15,0.9455,Average,32985348833548
Normal,16,0.884,Worst,32985348833548
Normal,16,0.9289999999999999,Average,32985348833548
Normal,17,0.9095000000000001,Worst,32985348833548
Normal,17,0.9435000000000002,Average,32985348833548
Normal,18,0.9059999999999999,Worst,32985348833548
Normal,18,0.9365,Average,32985348833548
Normal,19,0.9215,Worst,32985348833548
Normal,19,0.9505000000000001,Average,32985348833548
Normal,20,0.9165000000000001,Worst,32985348833548
Normal,20,0.9505000000000001,Average,32985348833548
Normal,21,0.9189999999999999,Worst,32985348833548
Normal,21,0.9455,Average,32985348833548
Normal,22,0.9315000000000001,Worst,32985348833548
Normal,22,0.9499999999999998,Average,32985348833548
Normal,23,0.922,Worst,32985348833548
Normal,23,0.9559999999999998,Average,32985348833548
Normal,24,0.9225,Worst,32985348833548
Normal,24,0.9634999999999998,Average,32985348833548
Normal,25,0.9400000000000001,Worst,32985348833548
Normal,25,0.9595,Average,32985348833548
Normal,26,0.9385000000000001,Worst,32985348833548
Normal,26,0.9795,Average,32985348833548
Normal,27,0.943,Worst,32985348833548
Normal,27,0.9560000000000001,Average,32985348833548
Normal,28,0.9479999999999998,Worst,32985348833548
Normal,28,0.9615,Average,32985348833548
Normal,29,0.943,Worst,32985348833548
Normal,29,0.9649999999999999,Average,32985348833548
Normal,30,0.9455,Worst,32985348833548
Normal,30,0.9650000000000001,Average,32985348833548
Normal,1,0.1915,Worst,4398046511257
Normal,1,0.4175,Average,4398046511257
Normal,2,0.4295,Worst,4398046511257
Normal,2,0.6865000000000001,Average,4398046511257
Normal,3,0.5569999999999999,Worst,4398046511257
Normal,3,0.71,Average,4398046511257
Normal,4,0.6675,Worst,4398046511257
Normal,4,0.807,Average,4398046511257
Normal,5,0.7110000000000001,Worst,4398046511257
Normal,5,0.798,Average,4398046511257
Normal,6,0.7444999999999998,Worst,4398046511257
Normal,6,0.825,Average,4398046511257
Normal,7,0.7910000000000001,Worst,4398046511257
Normal,7,0.8590000000000002,Average,4398046511257
Normal,8,0.7989999999999999,Worst,4398046511257
Normal,8,0.8960000000000001,Average,4398046511257
Normal,9,0.828,Worst,4398046511257
Normal,9,0.9055,Average,4398046511257
Normal,10,0.8325000000000001,Worst,4398046511257
Normal,10,0.9235,Average,4398046511257
Normal,11,0.8675,Worst,4398046511257
Normal,11,0.9259999999999999,Average,4398046511257
Normal,12,0.8625,Worst,4398046511257
Normal,12,0.9200000000000002,Average,4398046511257
Normal,13,0.8775000000000001,Worst,4398046511257
Normal,13,0.916,Average,4398046511257
Normal,14,0.8924999999999998,Worst,4398046511257
Normal,14,0.9289999999999999,Average,4398046511257
Normal,15,0.8985,Worst,4398046511257
Normal,15,0.9485000000000001,Average,4398046511257
Normal,16,0.9000000000000001,Worst,4398046511257
Normal,16,0.931,Average,4398046511257
Normal,17,0.9105000000000001,Worst,4398046511257
Normal,17,0.9484999999999999,Average,4398046511257
Normal,18,0.913,Worst,4398046511257
Normal,18,0.9455,Average,4398046511257
Normal,19,0.9205,Worst,4398046511257
Normal,19,0.9385,Average,4398046511257
Normal,20,0.9305,Worst,4398046511257
Normal,20,0.9565000000000001,Average,4398046511257
Normal,21,0.916,Worst,4398046511257
Normal,21,0.9480000000000001,Average,4398046511257
Normal,22,0.9339999999999999,Worst,4398046511257
Normal,22,0.944,Average,4398046511257
Normal,23,0.9270000000000002,Worst,4398046511257
Normal,23,0.9599999999999997,Average,4398046511257
Normal,24,0.9369999999999999,Worst,4398046511257
Normal,24,0.9559999999999998,Average,4398046511257
Normal,25,0.9309999999999998,Worst,4398046511257
Normal,25,0.9644999999999999,Average,4398046511257
Normal,26,0.9395000000000001,Worst,4398046511257
Normal,26,0.9605,Average,4398046511257
Normal,27,0.9334999999999999,Worst,4398046511257
Normal,27,0.9525,Average,4398046511257
Normal,28,0.9385000000000001,Worst,4398046511257
Normal,28,0.9594999999999999,Average,4398046511257
Normal,29,0.9524999999999999,Worst,4398046511257
Normal,29,0.9704999999999998,Average,4398046511257
Normal,30,0.9404999999999999,Worst,4398046511257
Normal,30,0.9625,Average,4398046511257
Normal,1,1.0,Worst,24189255811315
Normal,1,1.0,Average,24189255811315
Normal,2,1.0,Worst,24189255811315
Normal,2,1.0,Average,24189255811315
Normal,3,1.0,Worst,24189255811315
Normal,3,1.0,Average,24189255811315
Normal,4,1.0,Worst,24189255811315
Normal,4,1.0,Average,24189255811315
Normal,5,1.0,Worst,24189255811315
Normal,5,1.0,Average,24189255811315
Normal,6,1.0,Worst,24189255811315
Normal,6,1.0,Average,24189255811315
Normal,7,1.0,Worst,24189255811315
Normal,7,1.0,Average,24189255811315
Normal,8,1.0,Worst,24189255811315
Normal,8,1.0,Average,24189255811315
Normal,9,1.0,Worst,24189255811315
Normal,9,1.0,Average,24189255811315
Normal,10,1.0,Worst,24189255811315
Normal,10,1.0,Average,24189255811315
Normal,11,1.0,Worst,24189255811315
Normal,11,1.0,Average,24189255811315
Normal,12,1.0,Worst,24189255811315
Normal,12,1.0,Average,24189255811315
Normal,13,1.0,Worst,24189255811315
Normal,13,1.0,Average,24189255811315
Normal,14,1.0,Worst,24189255811315
Normal,14,1.0,Average,24189255811315
Normal,15,1.0,Worst,24189255811315
Normal,15,1.0,Average,24189255811315
Normal,16,1.0,Worst,24189255811315
Normal,16,1.0,Average,24189255811315
Normal,17,1.0,Worst,24189255811315
Normal,17,1.0,Average,24189255811315
Normal,18,1.0,Worst,24189255811315
Normal,18,1.0,Average,24189255811315
Normal,19,1.0,Worst,24189255811315
Normal,19,1.0,Average,24189255811315
Normal,20,1.0,Worst,24189255811315
Normal,20,1.0,Average,24189255811315
Normal,21,1.0,Worst,24189255811315
Normal,21,1.0,Average,24189255811315
Normal,22,1.0,Worst,24189255811315
Normal,22,1.0,Average,24189255811315
Normal,23,1.0,Worst,24189255811315
Normal,23,1.0,Average,24189255811315
Normal,24,1.0,Worst,24189255811315
Normal,24,1.0,Average,24189255811315
Normal,25,1.0,Worst,24189255811315
Normal,25,1.0,Average,24189255811315
Normal,26,1.0,Worst,24189255811315
Normal,26,1.0,Average,24189255811315
Normal,27,1.0,Worst,24189255811315
Normal,27,1.0,Average,24189255811315
Normal,28,1.0,Worst,24189255811315
Normal,28,1.0,Average,24189255811315
Normal,29,1.0,Worst,24189255811315
Normal,29,1.0,Average,24189255811315
Normal,30,1.0,Worst,24189255811315
Normal,30,1.0,Average,24189255811315
Normal,1,0.101,Worst,1644
Normal,1,0.328,Average,1644
Normal,2,0.3915,Worst,1644
Normal,2,0.546,Average,1644
Normal,3,0.5565,Worst,1644
Normal,3,0.7350000000000001,Average,1644
Normal,4,0.643,Worst,1644
Normal,4,0.8230000000000001,Average,1644
Normal,5,0.7,Worst,1644
Normal,5,0.8494999999999999,Average,1644
Normal,6,0.735,Worst,1644
Normal,6,0.829,Average,1644
Normal,7,0.7620000000000001,Worst,1644
Normal,7,0.8640000000000001,Average,1644
Normal,8,0.799,Worst,1644
Normal,8,0.9064999999999998,Average,1644
Normal,9,0.8194999999999999,Worst,1644
Normal,9,0.9155,Average,1644
Normal,10,0.8554999999999999,Worst,1644
Normal,10,0.8855000000000001,Average,1644
Normal,11,0.8615,Worst,1644
Normal,11,0.9125,Average,1644
Normal,12,0.8705,Worst,1644
Normal,12,0.924,Average,1644
Normal,13,0.8895,Worst,1644
Normal,13,0.9445,Average,1644
Normal,14,0.882,Worst,1644
Normal,14,0.943,Average,1644
Normal,15,0.8755000000000001,Worst,1644
Normal,15,0.9244999999999999,Average,1644
Normal,16,0.9025000000000001,Worst,1644
Normal,16,0.9490000000000001,Average,1644
Normal,17,0.9,Worst,1644
Normal,17,0.938,Average,1644
Normal,18,0.905,Worst,1644
Normal,18,0.9540000000000001,Average,1644
Normal,19,0.9094999999999999,Worst,1644
Normal,19,0.945,Average,1644
Normal,20,0.9200000000000002,Worst,1644
Normal,20,0.9585000000000001,Average,1644
Normal,21,0.9305,Worst,1644
